DistrictName,MandalName,PanchayatId,PanchayatName,DateofRegister,Gender,year,month
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,02-03-2023,2,2023,March
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,02-03-2023,2,2023,March
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,02-03-2023,1,2023,March
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,02-03-2023,1,2023,March
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,02-03-2023,2,2023,March
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,02-03-2023,2,2023,March
Narayanpet,Dhanwada,205055,Dhanwada,02-03-2023,2,2023,March
Medak,Papannapet,206714,Yousufpet,02-03-2023,1,2023,March
Rangareddy,Maheshwaram,210179,Maheshwaram,02-03-2023,2,2023,March
Nizamabad,Bheemgal,209247,Badabheemgal,02-03-2023,2,2023,March
Khammam ,Madhira,202555,Dendukuru,02-03-2023,2,2023,March
Narayanpet,Dhanwada,205055,Dhanwada,02-03-2023,2,2023,March
Khammam ,Vemsoor,202819,Vemsoor,02-03-2023,1,2023,March
Bhadradri Kothagudem ,Karakagudem,202674,Karakagudem,02-03-2023,1,2023,March
Kamareddy ,Madnur,209574,Madnur,02-03-2023,1,2023,March
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,02-03-2023,1,2023,March
Narayanpet,Dhanwada,205055,Dhanwada,02-03-2023,2,2023,March
Narayanpet,Dhanwada,205055,Dhanwada,02-03-2023,1,2023,March
Rangareddy,Maheshwaram,210179,Maheshwaram,02-03-2023,2,2023,March
Wanaparthy,Pebbair,205821,Kanchiraopally,02-05-2023,1,2023,May
Khammam ,Madhira,202555,Dendukuru,02-05-2023,1,2023,May
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,02-05-2023,2,2023,May
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,02-05-2023,2,2023,May
Medak,Tekmal,206977,Tekmal,02-05-2023,1,2023,May
Wanaparthy,Pebbair,205821,Kanchiraopally,02-05-2023,2,2023,May
Siddipet,Koheda,201480,Koheda,02-05-2023,2,2023,May
Medak,Tekmal,206977,Tekmal,02-05-2023,1,2023,May
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,02-05-2023,1,2023,May
Hanumakonda,Dharmasagar,213415,Dharmasagar,02-05-2023,2,2023,May
Hanumakonda,Dharmasagar,213415,Dharmasagar,02-05-2023,1,2023,May
Mulugu,Wazeed,202837,Nagaram,02-05-2023,2,2023,May
Hanumakonda,Dharmasagar,213415,Dharmasagar,02-05-2023,2,2023,May
Hanumakonda,Dharmasagar,213415,Dharmasagar,02-05-2023,1,2023,May
Rangareddy,Yacharam,210583,Yacharam,02-05-2023,1,2023,May
Hanumakonda,Dharmasagar,213415,Dharmasagar,02-05-2023,1,2023,May
Medchal Malkajigiri,Shamirpet,210464,Shameerpet,02-05-2023,1,2023,May
Wanaparthy,Chinnambavi,206007,Bekkem,02-05-2023,1,2023,May
Siddipet,Koheda,201480,Koheda,02-05-2023,2,2023,May
Sangareddy ,Patancheru,206728,Muthangi,02-05-2023,1,2023,May
Suryapet,Mella Chervu,207673,Mellacheruvu,02-06-2023,1,2023,June
Kamareddy ,Madnur,209574,Madnur,02-06-2023,1,2023,June
Peddapalli,Dharmaram,201085,Dharmaram,02-06-2023,2,2023,June
Mancherial,Jannaram,195250,Jannaram,02-06-2023,1,2023,June
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,02-06-2023,1,2023,June
Rajanna Sircilla,Mustabad,201702,Musthabad,02-06-2023,1,2023,June
Kumuram Bheem Asifabad ,Chintalamanepally,195381,Ravindranagar,02-06-2023,1,2023,June
Medak,Alladurg,206079,Alladurg,02-06-2023,2,2023,June
Sangareddy ,Manoor,206491,Manoor,02-06-2023,1,2023,June
Rangareddy,Moinabad,210259,Moinabad,02-07-2023,1,2023,July
Siddipet,Nanganoor,206612,Nanganur,02-07-2023,1,2023,July
Rajanna Sircilla,Mustabad,201702,Musthabad,02-07-2023,1,2023,July
Yadadri Bhuvanagiri,Rajapet,208045,Rajapet,02-07-2023,2,2023,July
Jogulamba Gadwal ,Maldakal,205638,Maldakal,02-07-2023,2,2023,July
Sangareddy ,Sirgapoor,206362,Sirgapoor,02-07-2023,2,2023,July
Khammam ,Thallada,202752,Thallada,02-08-2023,2,2023,August
Khammam ,Thallada,202752,Thallada,02-08-2023,1,2023,August
Adilabad ,Utnoor,195751,Utnur,02-08-2023,2,2023,August
Sangareddy ,Munipally,206594,Munpalle,02-08-2023,1,2023,August
Khammam ,Thallada,202752,Thallada,02-08-2023,1,2023,August
Medak,Tekmal,206977,Tekmal,02-08-2023,2,2023,August
Kamareddy ,Nizamsagar,209738,Oddepalli,02-08-2023,2,2023,August
Nizamabad,Sirkonda,209795,Hussain Nagar,02-08-2023,2,2023,August
Nizamabad,Varni,209844,Jalalpur,02-08-2023,1,2023,August
Siddipet,Siddipet Urban,206954,Mittapalle,02-08-2023,1,2023,August
Khammam ,Kallur,202366,Kalluru,02-08-2023,1,2023,August
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,02-08-2023,2,2023,August
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,02-08-2023,2,2023,August
Sangareddy ,Sirgapoor,206362,Sirgapoor,02-08-2023,1,2023,August
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,02-08-2023,1,2023,August
Bhadradri Kothagudem ,Dummugudem,279726,Chinna Bandirevu,02-08-2023,2,2023,August
Nirmal,Mudhole,195522,Mudhole,02-08-2023,1,2023,August
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,02-08-2023,1,2023,August
Rajanna Sircilla,Mustabad,201702,Musthabad,02-09-2023,1,2023,September
Adilabad ,Utnoor,195751,Utnur,02-09-2023,1,2023,September
Adilabad ,Utnoor,195751,Utnur,02-09-2023,2,2023,September
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,02-09-2023,2,2023,September
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,02-09-2023,2,2023,September
Medak,Yeldurthy,207057,Yeldurthy,02-09-2023,1,2023,September
Bhadradri Kothagudem ,Sujathanagar,202493,Sujathanagar,02-09-2023,2,2023,September
Kumuram Bheem Asifabad ,Bejjur,281818,Ambhaghat,02-09-2023,1,2023,September
Bhadradri Kothagudem ,Pinapaka,202677,Pinapaka,02-09-2023,2,2023,September
Jangoan ,Bachannapeta,213284,Bachannapeta,02-09-2023,2,2023,September
Mahabubnagar,Addakal,204767,Addakal,02-09-2023,2,2023,September
Rangareddy,Maheshwaram,210179,Maheshwaram,02-09-2023,2,2023,September
Jangoan ,Bachannapeta,213284,Bachannapeta,02-09-2023,1,2023,September
Jangoan ,Bachannapeta,213284,Bachannapeta,02-09-2023,2,2023,September
Mahabubnagar,Moosapet,204771,Janampet,02-10-2023,1,2023,October
Rajanna Sircilla,Mustabad,201702,Musthabad,02-10-2023,1,2023,October
Mahabubnagar,Moosapet,204771,Janampet,02-10-2023,1,2023,October
Medak,Yeldurthy,207056,Uppulingapur,02-11-2023,1,2023,November
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,02-11-2023,2,2023,November
Rangareddy,Kondurg,205422,Kondurg,02-11-2023,1,2023,November
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,02-11-2023,2,2023,November
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,02-11-2023,2,2023,November
Nirmal,Mudhole,195522,Mudhole,02-11-2023,1,2023,November
Bhadradri Kothagudem ,Yellandu,202860,Komararam,02-11-2023,1,2023,November
Nizamabad,Navipet,209668,Abangapatnam,02-11-2023,2,2023,November
Nirmal,Mudhole,195522,Mudhole,02-11-2023,2,2023,November
Nizamabad,Kotgiri,209510,Kotgir,02-11-2023,1,2023,November
Rangareddy,Kondurg,205422,Kondurg,02-11-2023,1,2023,November
Nizamabad,Kotgiri,209510,Kotgir,02-11-2023,2,2023,November
Sangareddy ,Kandi,206870,Kandi,02-11-2023,1,2023,November
Nizamabad,Kotgiri,209510,Kotgir,02-11-2023,1,2023,November
Rangareddy,Kondurg,205422,Kondurg,02-11-2023,1,2023,November
Sangareddy ,Kandi,206870,Kandi,02-11-2023,1,2023,November
Nizamabad,Kotgiri,209510,Kotgir,02-11-2023,2,2023,November
Rangareddy,Nandigama,205499,Nandigama,02-11-2023,1,2023,November
Rangareddy,Nandigama,205499,Nandigama,02-11-2023,2,2023,November
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,02-11-2023,1,2023,November
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,02-11-2023,2,2023,November
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,02-11-2023,1,2023,November
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,02-11-2023,1,2023,November
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,02-11-2023,2,2023,November
Yadadri Bhuvanagiri,Valigonda,208182,Arrur,02-11-2023,2,2023,November
Nizamabad,Renjal,209764,Satapur,02-11-2023,1,2023,November
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,02-11-2023,2,2023,November
Bhadradri Kothagudem ,Dammapeta,202282,Dammapeta,02-11-2023,2,2023,November
Narayanpet,Maganoor,205573,Maganoor,02-11-2023,1,2023,November
Sangareddy ,Kandi,206870,Kandi,02-11-2023,2,2023,November
Jangoan ,Bachannapeta,213284,Bachannapeta,02-12-2023,2,2023,December
Medchal Malkajigiri,Ghatkesar,210041,Chowderguda,02-12-2023,1,2023,December
Jangoan ,Bachannapeta,213284,Bachannapeta,02-12-2023,1,2023,December
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,02-12-2023,2,2023,December
Jangoan ,Bachannapeta,213284,Bachannapeta,02-12-2023,2,2023,December
Jangoan ,Bachannapeta,213284,Bachannapeta,02-12-2023,1,2023,December
Mahabubnagar,Devarakadara,205035,Devarakadara,02-12-2023,2,2023,December
Jangoan ,Bachannapeta,213284,Bachannapeta,02-12-2023,2,2023,December
Mahabubnagar,Devarakadara,205035,Devarakadara,02-12-2023,1,2023,December
Medchal Malkajigiri,Muduchinthalapally,210456,Kolthur,03-01-2023,1,2023,January
Nizamabad,Sirkonda,209800,Musheer Nagar,03-01-2023,1,2023,January
Rajanna Sircilla,Vemulawada,281743,Cheerlavancha (RR) Colony,03-01-2023,1,2023,January
Bhadradri Kothagudem ,Bhadrachalam,245211,Bhadrachalam,03-01-2023,2,2023,January
Bhadradri Kothagudem ,Bhadrachalam,245211,Bhadrachalam,03-01-2023,2,2023,January
Rajanna Sircilla,Vemulawada,281743,Cheerlavancha (RR) Colony,03-01-2023,2,2023,January
Yadadri Bhuvanagiri,Rajapet,208045,Rajapet,03-01-2023,2,2023,January
Kumuram Bheem Asifabad ,Asifabad,281811,Chorpalli,03-01-2023,1,2023,January
Kumuram Bheem Asifabad ,Asifabad,281811,Chorpalli,03-01-2023,1,2023,January
Medak,Alladurg,243401,Gadipeddapur,03-01-2023,1,2023,January
Kumuram Bheem Asifabad ,Jainoor,195213,Jainoor,03-01-2023,2,2023,January
Wanaparthy,Peddamandadi,205866,Peddamandadi,03-01-2023,1,2023,January
Wanaparthy,Pangal,280850,Nizamabad,03-01-2023,1,2023,January
Kumuram Bheem Asifabad ,Asifabad,281811,Chorpalli,03-01-2023,2,2023,January
Medak,Papannapet,206710,Papannapet,03-01-2023,2,2023,January
Nirmal,Narsapur G,195127,Narsapur(G),03-01-2023,2,2023,January
Nirmal,Narsapur G,195127,Narsapur(G),03-01-2023,1,2023,January
Kumuram Bheem Asifabad ,Asifabad,281811,Chorpalli,03-01-2023,1,2023,January
Nizamabad,Yergatla,209609,Domchanda,03-01-2023,2,2023,January
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,03-01-2023,2,2023,January
Mulugu,Tadvai,214184,Tadvai,03-01-2023,2,2023,January
Kamareddy ,Nizamsagar,209730,Gunkul,03-01-2023,2,2023,January
Adilabad ,Ichoda,195151,Ichoda,03-01-2023,2,2023,January
Khammam ,Nelakondapally,202628,Nelakondapally,03-01-2023,1,2023,January
Khammam ,Vemsoor,202819,Vemsoor,03-01-2023,1,2023,January
Sangareddy ,Kandi,206861,Yeddumailaram,03-01-2023,1,2023,January
Adilabad ,Ichoda,195151,Ichoda,03-01-2024,2,2024,January
Adilabad ,Ichoda,195151,Ichoda,03-01-2024,2,2024,January
Nalgonda,Narketpally,207885,Narketpally,03-01-2024,2,2024,January
Nalgonda,Narketpally,207885,Narketpally,03-01-2024,2,2024,January
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,03-01-2024,2,2024,January
Nizamabad,Rudrur,278949,Suleman Nagar,03-01-2024,2,2024,January
Nizamabad,Indalwai,209370,Sirnapally,03-01-2024,1,2024,January
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,03-01-2024,2,2024,January
Medchal Malkajigiri,Ghatkesar,210037,Ankushapur,03-01-2024,2,2024,January
Medak,Alladurg,206079,Alladurg,03-01-2024,2,2024,January
Rangareddy,Moinabad,210259,Moinabad,03-01-2024,1,2024,January
Medak,Alladurg,206079,Alladurg,03-01-2024,1,2024,January
Rangareddy,Abdullapurmet,210063,Batasingaram,03-01-2024,1,2024,January
Sangareddy ,Sadasivpet,206832,Atmakur,03-01-2024,1,2024,January
Nizamabad,Yergatla,209607,Battapur,03-01-2024,1,2024,January
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,03-01-2024,1,2024,January
Adilabad ,Ichoda,195151,Ichoda,03-01-2024,2,2024,January
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,03-01-2024,2,2024,January
Nizamabad,Rudrur,278949,Suleman Nagar,03-01-2024,1,2024,January
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,03-01-2024,1,2024,January
Nizamabad,Indalwai,209370,Sirnapally,03-01-2024,2,2024,January
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,03-01-2024,1,2024,January
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,03-01-2024,1,2024,January
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,03-01-2024,2,2024,January
Kumuram Bheem Asifabad ,Tiryani,281938,Chintapally,03-01-2024,2,2024,January
Adilabad ,Ichoda,195151,Ichoda,03-01-2024,2,2024,January
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,03-01-2024,1,2024,January
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,03-01-2024,1,2024,January
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,03-01-2024,1,2024,January
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,03-01-2024,1,2024,January
Kumuram Bheem Asifabad ,Tiryani,281938,Chintapally,03-01-2024,2,2024,January
Wanaparthy,Pebbair,205823,Pathapally,03-01-2024,1,2024,January
Sangareddy ,Sirgapoor,206384,Wasar,03-01-2024,1,2024,January
Khammam ,Penubally,202660,Penuballi,03-02-2023,2,2023,February
Bhadradri Kothagudem ,Aswaraopeta,202136,Aswaraopeta,03-02-2023,1,2023,February
Adilabad ,Talamadugu,195672,Umdam,03-02-2023,1,2023,February
Narayanpet,Narayanpet,205737,Kotakonda,03-02-2023,2,2023,February
Sangareddy ,Mogudampally,207084,Mogdampalle,03-02-2023,2,2023,February
Kamareddy ,Nizamsagar,209741,Velganur,03-02-2023,2,2023,February
Nizamabad,Indalwai,209370,Sirnapally,03-02-2023,1,2023,February
Sangareddy ,Raikode,206777,Raikode,03-02-2023,1,2023,February
Jogulamba Gadwal ,Maldakal,205638,Maldakal,03-02-2023,1,2023,February
Mahabubnagar,Koilkonda,205372,Ankilla,03-02-2023,2,2023,February
Bhadradri Kothagudem ,Aswaraopeta,202136,Aswaraopeta,03-02-2023,2,2023,February
Rajanna Sircilla,Mustabad,201702,Musthabad,03-02-2023,1,2023,February
Rajanna Sircilla,Mustabad,201702,Musthabad,03-02-2023,1,2023,February
Sangareddy ,Kangti,206375,Kangti,03-02-2023,2,2023,February
Kamareddy ,Nizamsagar,209735,Maqdumpur,03-02-2023,1,2023,February
Yadadri Bhuvanagiri,Valigonda,208187,Goparajpally,03-02-2023,1,2023,February
Sangareddy ,Kangti,206375,Kangti,03-02-2023,2,2023,February
Rangareddy,Moinabad,210252,Chandanagar,03-02-2023,1,2023,February
Rangareddy,Moinabad,210252,Chandanagar,03-02-2023,2,2023,February
Wanaparthy,Revally,279287,Patha Thanda,03-02-2023,2,2023,February
Narayanpet,Marikal,280541,Pallegadda,03-03-2023,1,2023,March
Narayanpet,Marikal,280541,Pallegadda,03-03-2023,2,2023,March
Nizamabad,Renjal,209764,Satapur,03-03-2023,1,2023,March
Nizamabad,Velpur,209865,Pachal Nadukuda,03-03-2023,2,2023,March
Yadadri Bhuvanagiri,Motakonduru,208240,Motakondur,03-03-2023,2,2023,March
Rajanna Sircilla,Mustabad,201702,Musthabad,03-03-2023,1,2023,March
Nizamabad,Renjal,209764,Satapur,03-03-2023,2,2023,March
Medak,Papannapet,206710,Papannapet,03-03-2023,2,2023,March
Nizamabad,Sirkonda,209803,Pandimadugu,03-03-2023,2,2023,March
Rangareddy,Chevella,209942,Chevella,03-03-2023,1,2023,March
Medak,Papannapet,206710,Papannapet,03-03-2023,1,2023,March
Rangareddy,Maheshwaram,210179,Maheshwaram,03-03-2023,1,2023,March
Sangareddy ,Kangti,278826,Ghanpur,03-03-2023,2,2023,March
Rangareddy,Chevella,209942,Chevella,03-03-2023,1,2023,March
Rangareddy,Maheshwaram,210179,Maheshwaram,03-03-2023,1,2023,March
Yadadri Bhuvanagiri,Rajapet,208045,Rajapet,03-03-2023,1,2023,March
Bhadradri Kothagudem ,Pinapaka,202677,Pinapaka,03-03-2023,1,2023,March
Sangareddy ,Kangti,206375,Kangti,03-03-2023,1,2023,March
Medak,Papannapet,206710,Papannapet,03-03-2023,2,2023,March
Rangareddy,Chevella,209942,Chevella,03-03-2023,1,2023,March
Rangareddy,Chevella,209942,Chevella,03-03-2023,1,2023,March
Sangareddy ,Kangti,206375,Kangti,03-03-2023,1,2023,March
Medak,Yeldurthy,207057,Yeldurthy,03-04-2023,1,2023,April
Nizamabad,Varni,279908,Chinthalpet Thanda,03-04-2023,1,2023,April
Peddapalli,Dharmaram,201085,Dharmaram,03-04-2023,2,2023,April
Medak,Papannapet,206710,Papannapet,03-04-2023,1,2023,April
Narayanpet,Kosgi,205442,Balwanpally,03-04-2023,2,2023,April
Kamareddy ,Madnur,209574,Madnur,03-04-2023,1,2023,April
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,03-04-2023,1,2023,April
Yadadri Bhuvanagiri,Valigonda,208182,Arrur,03-04-2023,1,2023,April
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,03-04-2023,2,2023,April
Sangareddy ,Kangti,278831,Gandhi Nagar,03-04-2023,1,2023,April
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,03-04-2023,2,2023,April
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,03-04-2023,2,2023,April
Mahabubnagar,Koilkonda,205382,Koilkonda,03-04-2023,1,2023,April
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,03-04-2023,1,2023,April
Mahabubabad,Chinnagudur,213829,Uggampally,03-04-2023,1,2023,April
Bhadradri Kothagudem ,Yellandu,202860,Komararam,03-05-2023,2,2023,May
Mahabubnagar,Koilkonda,205382,Koilkonda,03-05-2023,2,2023,May
Mulugu,Wazeed,202837,Nagaram,03-05-2023,1,2023,May
Kamareddy ,Bichkunda,209282,Bichkunda,03-05-2023,2,2023,May
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,03-05-2023,2,2023,May
Mahabubabad,Danthalapalle,213951,Danthalapalle,03-05-2023,1,2023,May
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,03-05-2023,2,2023,May
Rajanna Sircilla,Mustabad,201702,Musthabad,03-06-2023,1,2023,June
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,03-06-2023,1,2023,June
Jogulamba Gadwal ,Maldakal,205638,Maldakal,03-06-2023,1,2023,June
Bhadradri Kothagudem ,Pinapaka,202677,Pinapaka,03-06-2023,2,2023,June
Mulugu,Tadvai,214184,Tadvai,03-06-2023,1,2023,June
Nizamabad,Varni,279909,Kokaldas Thanda,03-06-2023,1,2023,June
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,03-06-2023,1,2023,June
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,03-06-2023,1,2023,June
Mulugu,Tadvai,214184,Tadvai,03-06-2023,2,2023,June
Sangareddy ,Munipally,206594,Munpalle,03-07-2023,2,2023,July
Siddipet,Mulug,206568,Lakshmakkapalle,03-07-2023,1,2023,July
Adilabad ,Utnoor,195751,Utnur,03-07-2023,1,2023,July
Sangareddy ,Narayankhed,206643,Turkapalli,03-07-2023,2,2023,July
Adilabad ,Ichoda,195151,Ichoda,03-07-2023,2,2023,July
Bhadradri Kothagudem ,Dummugudem,202310,Narsapuram,03-07-2023,2,2023,July
Nagarkurnool,Uppununthala,205954,Mamillapally,03-07-2023,1,2023,July
Siddipet,Mulug,206568,Lakshmakkapalle,03-07-2023,2,2023,July
Kamareddy ,Nizamsagar,209739,Singitham,03-07-2023,1,2023,July
Sangareddy ,Kalher,278746,Khanapur (K),03-07-2023,1,2023,July
Sangareddy ,Raikode,206764,Itkepalle,03-07-2023,1,2023,July
Sangareddy ,Raikode,206764,Itkepalle,03-07-2023,2,2023,July
Wanaparthy,Pebbair,279335,Kanchiraopally Thanda,03-07-2023,1,2023,July
Kamareddy ,Nasurullabad,278324,Hajipur,03-07-2023,2,2023,July
Siddipet,Dubbak,206232,Thimmapur,03-07-2023,2,2023,July
Adilabad ,Utnoor,195751,Utnur,03-07-2023,1,2023,July
Nagarkurnool,Uppununthala,205960,Tadoor,03-07-2023,1,2023,July
Siddipet,Mulug,206568,Lakshmakkapalle,03-07-2023,2,2023,July
Rangareddy,Moinabad,210259,Moinabad,03-07-2023,1,2023,July
Wanaparthy,Chinnambavi,280752,Gudem,03-07-2023,2,2023,July
Sangareddy ,Raikode,206778,Raipalle (Pattikarchal),03-07-2023,1,2023,July
Medak,Tekmal,206977,Tekmal,03-07-2023,2,2023,July
Medak,Tekmal,206977,Tekmal,03-07-2023,2,2023,July
Medak,Tekmal,206977,Tekmal,03-07-2023,2,2023,July
Medak,Tekmal,206977,Tekmal,03-07-2023,2,2023,July
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,03-07-2023,1,2023,July
Medak,Alladurg,206079,Alladurg,03-07-2023,1,2023,July
Medak,Tekmal,206977,Tekmal,03-07-2023,1,2023,July
Siddipet,Dubbak,206232,Thimmapur,03-07-2023,2,2023,July
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,03-08-2023,2,2023,August
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,03-08-2023,2,2023,August
Siddipet,Bejjanki,200932,Bejjanki,03-08-2023,2,2023,August
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,03-08-2023,1,2023,August
Siddipet,Bejjanki,200932,Bejjanki,03-08-2023,2,2023,August
Siddipet,Koheda,201480,Koheda,03-08-2023,1,2023,August
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,03-08-2023,2,2023,August
Rangareddy,Shamshabad,210485,Peddashapur,03-08-2023,1,2023,August
Nizamabad,Kotgiri,209510,Kotgir,03-08-2023,1,2023,August
Suryapet,Mella Chervu,207673,Mellacheruvu,03-08-2023,2,2023,August
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,03-08-2023,1,2023,August
Mancherial,Bheemaram,195223,Bhimaram,03-08-2023,2,2023,August
Siddipet,Siddipet Urban,206954,Mittapalle,03-08-2023,1,2023,August
Mancherial,Bheemaram,195223,Bhimaram,03-08-2023,2,2023,August
Rajanna Sircilla,Mustabad,201702,Musthabad,03-08-2023,2,2023,August
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,03-08-2023,1,2023,August
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,03-08-2023,2,2023,August
Rajanna Sircilla,Mustabad,201702,Musthabad,03-08-2023,2,2023,August
Jogulamba Gadwal ,Maldakal,205638,Maldakal,03-08-2023,2,2023,August
Medak,Alladurg,243401,Gadipeddapur,03-08-2023,1,2023,August
Rajanna Sircilla,Mustabad,201702,Musthabad,03-08-2023,1,2023,August
Sangareddy ,Sirgapoor,206362,Sirgapoor,03-08-2023,1,2023,August
Jogulamba Gadwal ,Maldakal,205638,Maldakal,03-09-2023,1,2023,September
Wanaparthy,Pebbair,205813,Ayyavaripally,03-09-2023,1,2023,September
Yadadri Bhuvanagiri,Motakonduru,208240,Motakondur,03-09-2023,2,2023,September
Rajanna Sircilla,Mustabad,201702,Musthabad,03-09-2023,2,2023,September
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,03-09-2023,1,2023,September
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,03-10-2023,2,2023,October
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,03-10-2023,2,2023,October
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,03-10-2023,2,2023,October
Kamareddy ,Kamareddy,278580,Kotalpally,03-10-2023,2,2023,October
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,03-10-2023,2,2023,October
Nizamabad,Sirkonda,209803,Pandimadugu,03-10-2023,1,2023,October
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,03-10-2023,2,2023,October
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,03-10-2023,2,2023,October
Rajanna Sircilla,Mustabad,201702,Musthabad,03-10-2023,2,2023,October
Mahabubnagar,Moosapet,204771,Janampet,03-10-2023,1,2023,October
Rangareddy,Maheshwaram,210179,Maheshwaram,03-11-2023,1,2023,November
Mulugu,Govindaraopet,213560,Govindaraopeta,03-11-2023,2,2023,November
Kamareddy ,Machareddy,209551,Machareddy,03-11-2023,1,2023,November
Rangareddy,Maheshwaram,210179,Maheshwaram,03-11-2023,1,2023,November
Rangareddy,Maheshwaram,210179,Maheshwaram,03-11-2023,2,2023,November
